id,Marital Status,Gender,Yearly Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,y
12137,Single,Female,80000,2,Partial College,Professional,No,2,2-5 Miles,Europe,53,0
12138,Married,Female,70000,0,Graduate Degree,Management,Yes,2,1-2 Miles,North America,66,0
12139,Married,Male,60000,2,Bachelors,Professional,Yes,2,2-5 Miles,North America,43,0
12145,Single,Female,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,30,0
12147,Married,Male,50000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,33,0
12148,Married,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,54,0
12149,Single,Female,30000,0,High School,Professional,Yes,2,5-10 Miles,North America,58,0
12157,Single,Female,30000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,0
12160,Married,Female,120000,4,Graduate Degree,Management,Yes,3,5-10 Miles,North America,64,0
12175,Single,Female,30000,0,Partial College,Clerical,Yes,1,2-5 Miles,Europe,31,0
12176,Single,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,30,0
12192,Married,Female,40000,0,High School,Skilled Manual,Yes,1,5-10 Miles,North America,31,0
12194,Single,Male,40000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,30,0
12196,Single,Male,40000,0,Partial College,Clerical,No,1,0-1 Miles,North America,48,0
12201,Single,Female,40000,0,Partial High School,Clerical,No,2,1-2 Miles,North America,29,0
12202,Single,Male,60000,4,Bachelors,Professional,No,1,0-1 Miles,North America,47,0
12203,Married,Female,30000,0,High School,Skilled Manual,Yes,2,1-2 Miles,North America,50,0
12204,Single,Female,30000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,44,0
12205,Single,Male,50000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,34,0
12223,Married,Female,80000,1,Bachelors,Management,Yes,1,5-10 Miles,North America,56,0
12224,Single,Female,30000,0,Partial College,Clerical,No,1,1-2 Miles,Europe,32,0
12235,Single,Female,120000,0,Bachelors,Management,Yes,3,1-2 Miles,North America,39,0
12255,Married,Female,100000,4,Bachelors,Management,Yes,4,10+ Miles,Europe,53,0
12257,Married,Male,100000,0,Bachelors,Management,Yes,3,1-2 Miles,North America,38,0
12258,Married,Male,60000,1,Partial College,Professional,Yes,1,10+ Miles,North America,55,1
12260,Married,Male,40000,1,High School,Professional,No,2,2-5 Miles,North America,59,0
12262,Single,Male,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,37,0
12265,Single,Female,40000,0,Partial College,Skilled Manual,No,1,5-10 Miles,North America,28,0
12268,Married,Female,70000,0,Bachelors,Management,Yes,2,1-2 Miles,North America,60,0
12273,Married,Male,100000,2,Partial College,Professional,Yes,4,1-2 Miles,North America,44,0
12278,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,47,0
12293,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,44,1
12294,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,35,0
12304,Married,Female,80000,0,Bachelors,Professional,Yes,3,10+ Miles,Pacific,34,0
12313,Married,Female,100000,5,High School,Management,No,4,10+ Miles,Pacific,36,0
12320,Married,Female,120000,4,High School,Professional,Yes,2,2-5 Miles,North America,46,0
12322,Single,Male,120000,4,Partial High School,Professional,No,4,5-10 Miles,Europe,51,0
12325,Single,Male,80000,4,Partial College,Professional,Yes,2,5-10 Miles,North America,43,0
12326,Married,Female,30000,1,Partial High School,Skilled Manual,Yes,2,1-2 Miles,North America,61,0
12327,Single,Male,50000,0,Graduate Degree,Skilled Manual,No,0,1-2 Miles,North America,33,0
12331,Single,Female,70000,2,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,43,1
12336,Single,Male,50000,0,High School,Skilled Manual,No,2,5-10 Miles,North America,32,0
12341,Married,Female,110000,2,Bachelors,Management,Yes,4,1-2 Miles,North America,41,0
12344,Single,Female,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,34,0
12345,Single,Female,20000,0,Partial High School,Clerical,Yes,3,10+ Miles,North America,61,0
12361,Single,Male,60000,0,Bachelors,Professional,Yes,1,5-10 Miles,Pacific,42,0
12365,Single,Male,80000,3,Bachelors,Skilled Manual,Yes,3,10+ Miles,North America,41,1
12367,Married,Male,60000,0,Bachelors,Management,Yes,2,10+ Miles,North America,66,0
12368,Married,Male,90000,4,Bachelors,Management,Yes,0,1-2 Miles,North America,37,0
12374,Single,Female,30000,0,High School,Professional,No,2,1-2 Miles,North America,58,0
12379,Married,Female,60000,1,Partial College,Professional,Yes,1,2-5 Miles,North America,55,0
12387,Married,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,47,0
12389,Single,Male,40000,1,Partial High School,Skilled Manual,Yes,2,10+ Miles,North America,57,0
12399,Single,Female,120000,4,High School,Professional,No,4,5-10 Miles,Europe,50,0
12400,Single,Female,50000,3,Bachelors,Skilled Manual,Yes,2,2-5 Miles,North America,41,1
12402,Married,Male,70000,2,Partial College,Professional,No,1,1-2 Miles,North America,55,0
12403,Married,Male,50000,1,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,36,1
12405,Married,Female,20000,0,High School,Manual,No,2,0-1 Miles,North America,53,0
12406,Single,Male,70000,0,Bachelors,Management,Yes,2,10+ Miles,North America,61,0
12408,Married,Female,40000,0,High School,Skilled Manual,Yes,1,5-10 Miles,North America,31,0
12412,Single,Male,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,26,0
12415,Married,Female,70000,2,Partial College,Professional,Yes,1,1-2 Miles,North America,56,0
12419,Single,Male,90000,4,Partial College,Professional,No,3,0-1 Miles,North America,41,0
12420,Married,Female,60000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,66,0
12421,Married,Female,30000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,54,1
12425,Single,Male,60000,0,Bachelors,Professional,No,4,2-5 Miles,Pacific,32,0
12427,Married,Female,30000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,26,0
12428,Single,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,0
12429,Single,Female,60000,0,Bachelors,Professional,Yes,4,10+ Miles,Pacific,31,0
12431,Single,Female,80000,0,Bachelors,Professional,Yes,4,10+ Miles,Pacific,35,0
12438,Married,Male,80000,0,Bachelors,Management,Yes,1,1-2 Miles,North America,34,1
12440,Married,Female,70000,5,Bachelors,Professional,No,4,10+ Miles,Pacific,39,0
12445,Married,Male,30000,3,Partial College,Clerical,No,0,0-1 Miles,Europe,43,0
12453,Married,Female,160000,5,Partial High School,Management,No,4,10+ Miles,Pacific,35,0
12455,Married,Male,60000,2,Bachelors,Professional,Yes,4,2-5 Miles,North America,43,0
12465,Married,Male,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,28,0
12469,Single,Male,40000,0,Bachelors,Professional,No,1,2-5 Miles,North America,42,0
12470,Married,Male,30000,0,High School,Skilled Manual,Yes,2,1-2 Miles,North America,48,1
12472,Single,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,0
12476,Single,Male,20000,0,Partial High School,Clerical,No,2,0-1 Miles,North America,51,0
12477,Single,Female,100000,0,Graduate Degree,Management,No,1,0-1 Miles,Pacific,40,1
12482,Married,Male,30000,0,High School,Skilled Manual,Yes,2,1-2 Miles,North America,49,0
12489,Married,Female,20000,0,Partial College,Manual,Yes,0,0-1 Miles,Europe,63,0
12490,Married,Female,110000,3,Partial College,Professional,No,4,2-5 Miles,North America,46,0
12491,Single,Male,60000,3,Bachelors,Professional,Yes,2,5-10 Miles,Pacific,41,0
12493,Married,Female,40000,0,Bachelors,Professional,Yes,0,0-1 Miles,Europe,40,0
12502,Single,Female,60000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,67,0
12503,Single,Female,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,27,0
12505,Single,Male,130000,1,Graduate Degree,Management,No,2,0-1 Miles,Pacific,48,0
12506,Single,Male,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,46,0
12507,Single,Female,70000,0,Bachelors,Professional,No,1,5-10 Miles,Pacific,43,0
12516,Single,Female,40000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,29,0
12518,Single,Female,20000,1,Partial College,Manual,No,1,2-5 Miles,Europe,39,0
12525,Married,Female,120000,5,High School,Management,Yes,3,10+ Miles,Europe,57,0
12527,Single,Male,80000,0,Bachelors,Professional,Yes,4,10+ Miles,Pacific,35,0
12532,Single,Male,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,26,0
12533,Single,Male,30000,0,Partial College,Clerical,Yes,1,2-5 Miles,Europe,33,0
12535,Married,Female,80000,2,Partial College,Professional,Yes,1,10+ Miles,Europe,52,0
12536,Single,Male,60000,1,High School,Professional,Yes,2,10+ Miles,North America,54,0
12537,Single,Female,80000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,48,0
12540,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,46,0
12541,Single,Female,80000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,48,0
12542,Single,Female,10000,0,Bachelors,Clerical,No,1,2-5 Miles,Europe,68,0
12547,Married,Female,70000,5,Bachelors,Professional,No,4,10+ Miles,Pacific,39,0
12553,Married,Female,80000,5,Graduate Degree,Management,Yes,2,0-1 Miles,Pacific,39,0
12558,Married,Female,40000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,Pacific,54,0
12564,Married,Male,40000,0,Bachelors,Management,Yes,1,5-10 Miles,Pacific,53,0
12565,Married,Female,100000,0,Bachelors,Management,Yes,3,1-2 Miles,North America,38,0
12566,Single,Female,80000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,48,0
12567,Single,Male,60000,2,Bachelors,Professional,Yes,2,2-5 Miles,North America,43,1
12575,Married,Male,30000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,68,0
12587,Single,Female,40000,0,Bachelors,Professional,No,1,0-1 Miles,North America,38,0
12592,Single,Female,90000,0,Partial College,Professional,Yes,2,10+ Miles,Europe,62,0
12593,Married,Female,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,40,0
12595,Single,Male,90000,0,Partial High School,Skilled Manual,Yes,2,10+ Miles,Europe,59,0
12596,Married,Female,60000,0,Bachelors,Management,Yes,2,10+ Miles,North America,61,1
12597,Single,Female,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,43,1
12600,Married,Male,80000,0,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,50,0
12603,Married,Male,40000,1,Bachelors,Skilled Manual,Yes,1,1-2 Miles,Europe,33,0
12604,Married,Female,70000,5,Graduate Degree,Professional,No,2,0-1 Miles,North America,37,0
12625,Single,Male,10000,4,Partial High School,Manual,Yes,0,0-1 Miles,Europe,39,0
12626,Single,Male,100000,0,Bachelors,Management,No,3,0-1 Miles,Pacific,48,0
12629,Married,Male,20000,5,High School,Manual,Yes,2,0-1 Miles,Europe,27,0
12632,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,45,0
12633,Married,Male,70000,5,Bachelors,Professional,No,3,10+ Miles,Pacific,39,0
12635,Married,Female,60000,0,High School,Professional,No,2,1-2 Miles,North America,48,0
12636,Single,Female,110000,4,Bachelors,Management,Yes,4,10+ Miles,Europe,60,0
12639,Married,Male,60000,3,Bachelors,Professional,Yes,0,2-5 Miles,North America,47,0
12646,Married,Female,30000,1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,40,1
12649,Single,Female,20000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,70,0
12652,Married,Male,70000,4,Partial College,Skilled Manual,Yes,3,10+ Miles,Pacific,46,0
12659,Single,Female,10000,1,High School,Manual,No,1,2-5 Miles,Europe,36,0
12660,Married,Female,40000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,Europe,36,0
12662,Married,Male,60000,4,Bachelors,Professional,Yes,1,2-5 Miles,North America,47,0
12663,Married,Male,60000,1,Partial College,Professional,Yes,2,10+ Miles,North America,55,0
12666,Single,Female,60000,0,Graduate Degree,Professional,No,0,0-1 Miles,North America,40,0
12669,Single,Male,10000,3,Partial High School,Manual,Yes,2,0-1 Miles,Europe,41,0
12675,Married,Female,50000,1,Bachelors,Skilled Manual,Yes,1,0-1 Miles,North America,36,0
12682,Single,Male,110000,4,Partial College,Professional,Yes,3,5-10 Miles,Europe,49,0
12683,Married,Female,10000,1,Partial High School,Clerical,Yes,2,5-10 Miles,Pacific,57,0
12690,Married,Male,130000,5,High School,Management,No,4,10+ Miles,Europe,57,0
12691,Single,Male,70000,0,Bachelors,Professional,No,1,5-10 Miles,Pacific,42,0
12697,Married,Male,20000,0,High School,Skilled Manual,Yes,2,5-10 Miles,Pacific,60,0
12698,Single,Female,30000,0,Partial High School,Clerical,No,2,5-10 Miles,North America,29,0
12704,Married,Male,40000,1,Partial High School,Skilled Manual,Yes,2,2-5 Miles,North America,57,0
12709,Single,Male,40000,0,High School,Skilled Manual,No,2,1-2 Miles,North America,30,0
12718,Married,Male,60000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,37,0
12719,Single,Male,150000,3,Graduate Degree,Management,No,2,0-1 Miles,North America,63,1
12720,Married,Male,70000,4,Partial College,Skilled Manual,Yes,2,5-10 Miles,Pacific,44,0
12722,Married,Male,60000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,64,0
12724,Married,Female,60000,1,Partial College,Professional,Yes,2,10+ Miles,North America,56,0
12726,Single,Male,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,37,0
12727,Single,Female,70000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,53,0
12728,Married,Male,20000,0,Partial College,Manual,Yes,1,2-5 Miles,Europe,84,0
12729,Married,Male,120000,5,High School,Management,No,4,10+ Miles,Europe,59,0
12732,Single,Male,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,32,0
12734,Married,Male,10000,0,Partial College,Manual,Yes,1,2-5 Miles,Pacific,27,0
12737,Married,Male,50000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,33,0
12739,Single,Male,50000,0,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,39,1
12743,Married,Male,80000,2,Partial College,Professional,Yes,1,2-5 Miles,Europe,52,0
12744,Married,Female,40000,0,High School,Professional,Yes,2,5-10 Miles,North America,57,0
12746,Married,Female,90000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,71,0
12748,Married,Male,80000,4,Partial College,Professional,Yes,4,5-10 Miles,North America,46,0
12752,Single,Female,30000,0,Partial College,Clerical,Yes,1,2-5 Miles,Europe,29,0
12757,Married,Male,60000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,34,1
12760,Married,Female,60000,0,Graduate Degree,Management,Yes,2,5-10 Miles,North America,70,0
12774,Married,Female,40000,3,High School,Skilled Manual,Yes,4,2-5 Miles,North America,45,0
12788,Married,Male,60000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,69,0
12793,Married,Female,120000,3,High School,Professional,No,4,2-5 Miles,North America,46,0
12794,Married,Female,120000,5,Partial College,Management,Yes,3,10+ Miles,Europe,56,0
12796,Married,Female,10000,0,High School,Manual,No,2,0-1 Miles,Europe,73,0
12798,Married,Female,10000,0,Graduate Degree,Manual,Yes,0,0-1 Miles,Europe,44,0
12799,Single,Female,20000,0,High School,Manual,No,1,1-2 Miles,Europe,29,0
12801,Married,Female,30000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,46,0
12803,Married,Male,40000,1,Bachelors,Skilled Manual,Yes,1,1-2 Miles,Europe,32,0
12807,Single,Male,30000,5,Partial College,Clerical,Yes,2,0-1 Miles,Europe,29,0
12809,Single,Male,30000,0,Partial High School,Clerical,No,2,0-1 Miles,North America,29,0
12810,Married,Male,90000,0,Bachelors,Professional,No,4,10+ Miles,Pacific,36,0
12811,Single,Female,30000,0,Partial College,Clerical,No,1,2-5 Miles,Europe,29,0
12815,Single,Male,30000,0,High School,Skilled Manual,Yes,2,2-5 Miles,North America,88,0
12818,Married,Female,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,46,0
12822,Single,Female,60000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,30,0
12823,Single,Female,80000,0,Bachelors,Professional,No,4,10+ Miles,Pacific,35,0
12831,Married,Male,130000,1,Graduate Degree,Management,Yes,3,0-1 Miles,North America,40,0
12832,Married,Male,40000,0,Partial College,Clerical,Yes,1,1-2 Miles,North America,50,0
12835,Married,Female,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,41,0
12838,Married,Male,80000,2,Partial College,Professional,No,1,2-5 Miles,Europe,52,0
12842,Single,Female,30000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,28,0
12844,Single,Female,30000,0,High School,Manual,No,1,2-5 Miles,Europe,33,0
12846,Single,Female,30000,0,Partial College,Clerical,Yes,2,5-10 Miles,Pacific,53,1
12851,Single,Male,20000,0,Partial High School,Clerical,No,2,1-2 Miles,North America,51,0
12859,Married,Male,60000,1,Bachelors,Skilled Manual,Yes,1,2-5 Miles,North America,36,1
12862,Married,Female,40000,0,Partial College,Professional,No,2,5-10 Miles,North America,54,1
12865,Married,Male,70000,4,Partial College,Skilled Manual,Yes,3,10+ Miles,Pacific,46,0
12868,Single,Female,30000,0,High School,Professional,Yes,2,5-10 Miles,North America,57,0
12870,Single,Male,60000,1,High School,Professional,Yes,2,10+ Miles,North America,54,0
12872,Married,Female,70000,3,Partial College,Professional,Yes,1,10+ Miles,North America,53,0
12877,Married,Male,60000,0,Bachelors,Professional,Yes,1,2-5 Miles,North America,48,0
12879,Married,Male,60000,1,Bachelors,Management,Yes,0,10+ Miles,North America,58,0
12880,Single,Male,80000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,40,0
12887,Single,Male,60000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,40,0
12888,Married,Female,60000,0,Graduate Degree,Management,No,2,1-2 Miles,North America,69,0
12889,Married,Female,70000,1,Partial College,Professional,Yes,1,2-5 Miles,North America,59,0
12890,Married,Male,40000,0,Partial College,Clerical,Yes,1,0-1 Miles,North America,48,0
12891,Single,Female,60000,0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,28,1
12893,Married,Male,110000,2,Bachelors,Management,Yes,3,2-5 Miles,North America,40,0
12894,Single,Male,60000,0,Graduate Degree,Skilled Manual,No,0,1-2 Miles,North America,40,0
12907,Single,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,26,0
12910,Single,Male,40000,2,Partial College,Clerical,Yes,1,1-2 Miles,Europe,36,0
12916,Married,Female,30000,0,High School,Clerical,No,2,0-1 Miles,North America,51,0
